"LOCATION","Location","PLASTIC_LEAKAGE_TO_OCEAN","Variable","TIME","Time","Value","Flag Codes","Flags"
"USA1","United States","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2010","2010",2.409952,,
"USA1","United States","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2011","2011",2.511974,,
"USA1","United States","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2012","2012",2.615021,,
"USA1","United States","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2013","2013",2.718903,,
"USA1","United States","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2014","2014",2.823467,,
"USA1","United States","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2015","2015",2.928552,,
"USA1","United States","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2016","2016",3.034087,,
"USA1","United States","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2017","2017",3.139809,,
"USA1","United States","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2018","2018",3.2455,,
"USA1","United States","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2019","2019",3.351125,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2000","2000",6.75394,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2001","2001",7.00773,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2002","2002",7.26402,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2003","2003",7.52021,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2004","2004",7.77749,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2005","2005",8.03126,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2006","2006",8.2842,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2007","2007",8.5357,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2008","2008",8.77266,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2009","2009",9.00173,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2010","2010",9.22968,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2011","2011",9.45021,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2012","2012",9.6615,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2013","2013",9.86343,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2014","2014",10.05349,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2015","2015",10.23294,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2016","2016",10.40527,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2017","2017",10.56565,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2018","2018",10.71576,,
"USA1","United States","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2019","2019",10.85359,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2000","2000",0.336622,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2001","2001",0.337559,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2002","2002",0.342428,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2003","2003",0.34458,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2004","2004",0.347824,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2005","2005",0.346279,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2006","2006",0.347515,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2007","2007",0.348102,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2008","2008",0.335046,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2009","2009",0.328509,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2010","2010",0.328756,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2011","2011",0.322537,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2012","2012",0.31428,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2013","2013",0.305961,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2014","2014",0.294584,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2015","2015",0.284566,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2016","2016",0.277781,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2017","2017",0.266075,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2018","2018",0.255861,,
"USA1","United States","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2019","2019",0.243465,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2000","2000",0.081544,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2001","2001",0.083827,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2002","2002",0.086129,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2003","2003",0.088348,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2004","2004",0.090542,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2005","2005",0.092576,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2006","2006",0.094583,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2007","2007",0.096534,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2008","2008",0.098048,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2009","2009",0.099428,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2010","2010",0.100832,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2011","2011",0.102035,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2012","2012",0.10305,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2013","2013",0.103916,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2014","2014",0.104571,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2015","2015",0.105075,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2016","2016",0.105508,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2017","2017",0.105692,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2018","2018",0.105757,,
"USA1","United States","TRANSPORT_TO_OCEANS","Transport to oceans","2019","2019",0.105632,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2000","2000",0.172522,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2001","2001",0.183328,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2002","2002",0.194523,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2003","2003",0.206099,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2004","2004",0.218055,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2005","2005",0.230388,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2006","2006",0.243078,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2007","2007",0.256148,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2008","2008",0.269533,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2009","2009",0.283209,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2010","2010",0.297205,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2011","2011",0.311485,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2012","2012",0.326038,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2013","2013",0.340848,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2014","2014",0.355901,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2015","2015",0.371185,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2016","2016",0.386669,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2017","2017",0.402348,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2018","2018",0.418202,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2019","2019",0.434224,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2000","2000",0.868836,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2001","2001",0.908098,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2002","2002",0.948202,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2003","2003",0.988767,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2004","2004",1.029994,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2005","2005",1.071232,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2006","2006",1.112931,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2007","2007",1.155069,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2008","2008",1.195528,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2009","2009",1.235411,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2010","2010",1.275863,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2011","2011",1.315937,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2012","2012",1.355221,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2013","2013",1.393913,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2014","2014",1.43173,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2015","2015",1.468991,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2016","2016",1.504874,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2017","2017",1.540175,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2018","2018",1.574653,,
"CAN1","Canada","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2019","2019",1.608487,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2000","2000",0.049479,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2001","2001",0.050073,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2002","2002",0.051288,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2003","2003",0.052138,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2004","2004",0.053195,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2005","2005",0.053561,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2006","2006",0.054404,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2007","2007",0.055196,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2008","2008",0.053844,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2009","2009",0.053559,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2010","2010",0.054442,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2011","2011",0.054362,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2012","2012",0.053836,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2013","2013",0.053504,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2014","2014",0.052869,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2015","2015",0.052549,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2016","2016",0.05136,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2017","2017",0.050983,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2018","2018",0.050328,,
"CAN1","Canada","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2019","2019",0.049865,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2000","2000",0.010427,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2001","2001",0.010806,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2002","2002",0.011193,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2003","2003",0.011575,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2004","2004",0.011959,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2005","2005",0.012326,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2006","2006",0.012698,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2007","2007",0.013069,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2008","2008",0.01338,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2009","2009",0.013679,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2010","2010",0.013993,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2011","2011",0.014285,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2012","2012",0.014553,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2013","2013",0.014811,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2014","2014",0.015051,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2015","2015",0.015284,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2016","2016",0.015482,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2017","2017",0.015677,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2018","2018",0.015856,,
"CAN1","Canada","TRANSPORT_TO_OCEANS","Transport to oceans","2019","2019",0.016028,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2000","2000",0.683704,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2001","2001",0.767961,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2002","2002",0.860436,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2003","2003",0.9615,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2004","2004",1.071655,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2005","2005",1.191053,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2006","2006",1.320356,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2007","2007",1.459822,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2008","2008",1.608863,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2009","2009",1.767762,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2010","2010",1.937053,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2011","2011",2.116806,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2012","2012",2.3068,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2013","2013",2.506911,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2014","2014",2.717307,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2015","2015",2.937417,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2016","2016",3.166844,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2017","2017",3.404946,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2018","2018",3.650379,,
"CHN1","China","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2019","2019",3.904145,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2000","2000",6.67797,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2001","2001",7.40452,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2002","2002",8.18707,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2003","2003",9.01979,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2004","2004",9.90877,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2005","2005",10.84001,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2006","2006",11.82554,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2007","2007",12.86536,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2008","2008",13.90485,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2009","2009",14.97083,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2010","2010",16.09529,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2011","2011",17.25424,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2012","2012",18.42821,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2013","2013",19.60651,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2014","2014",20.80212,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2015","2015",21.99022,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2016","2016",23.15539,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2017","2017",24.29371,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2018","2018",25.36189,,
"CHN1","China","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2019","2019",26.45594,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2000","2000",0.760875,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2001","2001",0.810899,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2002","2002",0.874977,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2003","2003",0.933744,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2004","2004",0.99922,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2005","2005",1.050645,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2006","2006",1.114814,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2007","2007",1.179239,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2008","2008",1.188585,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2009","2009",1.2248,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2010","2010",1.293821,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2011","2011",1.338617,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2012","2012",1.364038,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2013","2013",1.378387,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2014","2014",1.405953,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2015","2015",1.408322,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2016","2016",1.394534,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2017","2017",1.376488,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2018","2018",1.313431,,
"CHN1","China","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2019","2019",1.347941,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2000","2000",0.076613,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2001","2001",0.084258,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2002","2002",0.092476,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2003","2003",0.101058,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2004","2004",0.110154,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2005","2005",0.119431,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2006","2006",0.129234,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2007","2007",0.139509,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2008","2008",0.149075,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2009","2009",0.15882,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2010","2010",0.169281,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2011","2011",0.179777,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2012","2012",0.190028,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2013","2013",0.200087,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2014","2014",0.210383,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2015","2015",0.220162,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2016","2016",0.229394,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2017","2017",0.238118,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2018","2018",0.245391,,
"CHN1","China","TRANSPORT_TO_OCEANS","Transport to oceans","2019","2019",0.253821,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2000","2000",0.153987,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2001","2001",0.176871,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2002","2002",0.202382,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2003","2003",0.230668,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2004","2004",0.261945,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2005","2005",0.296324,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2006","2006",0.334042,,
